Ligand;SMILES
decoy-79;O=C(C1c2ccccc2Oc2c1cccc2)OCC[N](C(C)C)(C(C)C)C
decoy-80;C[C@@H](C[N](C)(C)C)OC(=O)N
decoy-81;OC[C@@H]1CC[C@@H](O1)n1cnc2c1nc[nH]c2=O
decoy-82;c1ccc(c(c1)CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1
decoy-83;Brc1c(Br)c(Br)c(c(c1Br)Br)Br
decoy-84;O=C(Oc1c(F)c(F)c(c(c1F)F)F)OCC1c2ccccc2c2c1cccc2
decoy-85;CCC(=O)O[C@@]1([C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)C(=O)CCl
decoy-86;FC(COP(OCC(F)(F)F)OCC(F)(F)F)(F)F
decoy-87;C[NH](CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C
decoy-88;FC(=C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)F
decoy-89;Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1
decoy-90;ICC(=O)NC[C@@H]1CC([NH](C1(C)C)O)(C)C
decoy-91;ClC[C@@H]1Nc2cc(Cl)c(cc2S(=O)(=O)N1C)S(=O)(=O)N
decoy-92;O=C(C(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1
decoy-93;O=C1/C(=C/2\Nc3c(C2=O)cc(cc3)S(=O)(=O)[O])/Nc2c1cc(cc2)S(=O)(=O)[O]
decoy-94;COc1ccc(cc1)/C=C/C(=O)c1c(O)cc(cc1OC)OC
decoy-95;COc1ccc2c(c1)c(CC(=O)[O])c(n2C(=O)c1ccc(cc1)Cl)C
decoy-96;CCCCCCCCS[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
decoy-97;c1ccc(cc1)c1c(cccc1c1ccccc1)c1ccccc1
decoy-98;C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C
decoy-99;COc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)[NH](CC1)C
decoy-100;C1COCCN2CCOCCOCC[N@@H](CCO1)CCOc1c(OCC2)cccc1
decoy-101;Oc1ccccc1/C=N/c1ccc(cc1)/N=C/c1ccccc1O
decoy-102;[NH3]C[C@H]1O[C@H](O[C@@H]2[C@@H]([NH3])C[C@H]([C@@H]([C@H]2O)O[C@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)[NH3])O)[NH3])[C@@H](C[C@@H]1O)[NH3]
decoy-103;CCCCCCCCCCCCCCCCCCCCC(=O)[O]
decoy-104;CC(=O)Nc1ccc(cc1)Nc1cc(c(c2c1C(=O)c1ccccc1C2=O)N)S(=O)(=O)[O]
decoy-105;NC1=CC[C]2C(=NC3=C(C2)CC=C(C3)N)C1
decoy-106;ICCCCCCCCCCI
decoy-107;COc1cc2c(cc1OC)N1[C@@H]3[C@@]42CC[N@@H]2[C@H]4C[C@@H]4[C@H]3[C@H](CC1=O)OCC=C4C2
decoy-108;COc1ccc2c(c1)ccc(c2)[C@@H](C(=O)[O])C
decoy-109;O=C1c2cc(ccc2N/C/1=C\1/Nc2c(C1=O)cc(cc2S(=O)(=O)[O])S(=O)(=O)[O])S(=O)(=O)[O]
decoy-110;[O]C(=O)C[NH](Cc1cc2c(c(c1O)O)C(=O)c1c(C2=O)cccc1)CC(=O)[O]
decoy-111;CCOc1cc(N)c(cc1NC(=O)c1ccccc1)OCC
decoy-112;[O]C(=O)CNC(=O)c1ccccc1I
decoy-113;COc1c(OC)cc(cc1OC)c1cc(=O)c2c(o1)cc(cc2O)O
decoy-114;COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C
decoy-115;CCCCCCCCCCCCCCCCS(=O)(=O)c1ccc(cc1)N
decoy-116;Oc1ccccc1NC(=O)c1ccccc1Cl
decoy-117;BrCC(=O)NCCOCCNC(=O)[C@@H]1CC([NH](C1(C)C)O)(C)C
decoy-118;COc1cc(ccc1OC)C[C@H]1[NH](C)CCc2c1cc(OC)c(c2)OC
decoy-119;Nc1ccc(cc1)c1nc2c(s1)cc(cc2)c1nc2c(s1)c(c(cc2)C)S(=O)(=O)[O]
decoy-120;[NH3]NC(=O)c1cc(I)c(c(c1)I)OC
decoy-121;[O]C(=O)C[NH]([C@@H]1CCCC[C@H]1[NH](CC(=O)[O])CC(=O)[O])CC(=O)[O]
decoy-122;Brc1ccc2c(c1)C(=O)c1c2ccc(c1)Br
decoy-123;O=C1NC(=O)NC1(c1ccccc1)c1ccccc1
decoy-124;[O]C(=O)[C@H](Cc1ccc(c(c1)I)O)[NH3]
decoy-125;CN1[C@H](CSCC(F)(F)F)Nc2c(S1(=O)=O)cc(c(c2)Cl)S(=O)(=O)N
decoy-126;CCCCCCCCCCCCCCCCCCCCBr
decoy-127;Oc1ccccc1/C=N/c1cccc(c1)C(F)(F)F
decoy-128;OC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CO)O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
decoy-129;CCCCCCCCCCCCC[C@@]1(CCCC(=O)[O])OCC([NH]1O)(C)C
decoy-130;O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)OS(=O)(=O)[O]
decoy-131;c1ccc(cc1)/C(=C\c1ccccc1)/C(=C/c1ccccc1)/c1ccccc1
decoy-132;c1ccc(cc1)P(P(c1ccccc1)c1ccccc1)c1ccccc1
decoy-133;O=C1C=C[C@]2([C@H](N1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@H]2C(=O)NC(C)(C)C)C)C
decoy-134;CCCCCCCCCCCCCCCCCC(=O)c1ccccc1
decoy-135;BrC[C@]1(C)[C@H]2CC[C@]1(C)C(=O)[C@H]2Br
decoy-136;Oc1cc(O)c2c(c1)oc(c(c2=O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)c1cc(O)c(c(c1)O)O
decoy-137;ClCc1ccc(c(c1)OCc1ccccc1)OCc1ccccc1
decoy-138;CCC1(C(=O)NC(=O)NC1=O)c1ccccc1
decoy-139;COc1ccc(cc1)COC(=O)Sc1nc(C)cc(n1)C
decoy-140;Clc1ccc2c(c1)C(=NCc1n2c(C)nc1)c1ccccc1F
decoy-141;c1ccc(cc1)c1ccc(cc1)c1ncc(o1)c1ccc(cc1)c1ccccc1
decoy-142;Br[C@@H]1CC[C@H](Br)[C@H](Br)CC[C@H]([C@H](CC[C@H]1Br)Br)Br
decoy-143;O[C@@H]1CC[C@]2([C@@H](C1)[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)[O])C)C)C
decoy-144;CCCCCCCCCCCC[N](CCOc1ccccc1)(C)C
decoy-145;[O]C(=O)CCCCCCCCCCCCCCCCCCCCC(=O)[O]
decoy-146;Ic1cc(I)c(c(c1)C(=O)[O])O
decoy-147;O=C([C@@H](c1ccc(cc1)O)[NH3])N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O])(C)C
decoy-148;Clc1ccc2c(c1)C(=N[C@@H](C(=O)N2)O)c1ccccc1Cl
decoy-149;CN1[C@@H]2CC=CCC2=NC2=C1CC=CC2
decoy-150;CCC(=O)O[C@@]1([C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2[C@H](Cl)CC2=CC(=O)C=C[C@]12C)C(=O)COC(=O)CC
decoy-151;CCC[N](CCC)(CCC)CCC
decoy-152;O[C@@H]1[C@H](O)[C@H](O[C@H]1n1ccc(=O)[nH]c1=O)COP(=O)([O])[O]
decoy-153;[NH3]CCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)[O])[NH2][C@@H](C(=O)[O])CCc1ccccc1
decoy-154;[O]C(=O)[C@H](c1cccc(c1)C(=O)c1ccccc1)C
decoy-155;COc1ccc(cc1)Cc1cc(cc(c1O)C(C)(C)C)C(C)(C)C
decoy-156;Nc1c(Br)cc(cc1Br)S(=O)(=O)N
decoy-157;FC(c1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N)(F)F
decoy-158;O[C@H]1CC[C@]2(C(=CC=C3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2[C@@H](/C=C/[C@@H](C(C)C)C)C)C)C1)C
decoy-159;OC(c1ccc(cc1)C)(c1ccc(cc1)C)c1ccc(cc1)C
decoy-160;Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C
decoy-161;C[NH]1CCN(CC1)c1ccc2c(c1)nc([nH]2)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)O
decoy-162;CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)C(=O)C
decoy-163;CCCCCCCCCCCCCC[C@@H](C(=O)[O])Br
decoy-164;CCCn1c(/C=C/C=c/2\sc3c(n2CCC)cccc3)sc2c1cccc2
decoy-165;CCCCCCCC/C=C/CCCCCCCCCCCC(=O)[O]
decoy-166;CCC1(C(=O)NCNC1=O)c1ccccc1
decoy-167;C[N](c1ccccc1)(C)C
decoy-168;CCCCCCOP(OCCCCCC)OCCCCCC
decoy-169;Oc1c(Br)c(Br)c(c(c1Br)Br)O
decoy-170;O[C@@H]1[C@@H]2O[P@@](=O)([O])OC[C@H]2O[C@H]1n1c(Br)nc2c1ncnc2N
decoy-171;Cc1cc(ccc1OCCOCC[N](Cc1ccccc1)(C)C)C(CC(C)(C)C)(C)C
decoy-172;O=C([C@H](Cc1ccccc1)NC(=O)C)N[C@H](C(=O)[O])Cc1cc(I)c(c(c1)I)O
decoy-173;Oc1ccccc1/C=N/CCCCCC/N=C/c1ccccc1O
decoy-174;CC1=C/C(=C(\c2ccccc2S(=O)(=O)[O])/c2ccc(c(c2)C)O)/C=CC1=O
decoy-175;FC(=C(C(F)(F)F)C(F)(F)F)C(C(F)(F)F)(F)F
decoy-176;SC[C@H](C(=O)N1CCC[C@H]1C(=O)[O])C
decoy-177;C[NH]1CCN(CC1)c1c(F)cc2c3c1OC[C@@H](n3cc(c2=O)C(=O)[O])C
decoy-178;C[NH]1CCN(CC1)c1c(F)cc2c3c1OC[C@H](n3cc(c2=O)C(=O)[O])C
decoy-179;ClC(C(=O)NCCCCCCCCNC(=O)C(Cl)Cl)Cl
decoy-180;O=C1C=C[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@]2(F)[C@@H](O)C[C@]2([C@H]1CC[C@]2(O)C(=O)C)C)C
decoy-181;Nc1ccc(cc1)S(=O)(=O)N
decoy-182;COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@@H]([C@H]([C@H]3O)O)O)[C@H]([C@@H]([C@H]2O)O)O)cc(c1C(=O)/C=C/c1ccc(c(c1)O)OC)O
decoy-183;c1ccc(cc1)Nc1ccc(cc1)c1ccc(cc1)Nc1ccccc1
decoy-184;C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C1=C(C)C(=O)CCC1(C)C)/C)/C)/C=C/C=C(/C=C/C1=C(C)C(=O)CCC1(C)C)\C
decoy-185;O=C(c1ccccc1)c1cc(cc(c1)C(=O)c1ccccc1)C(=O)c1ccccc1
decoy-186;OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1C[C@@H](C1=CC(=O)C=C[C@]21C)F)F)(C)C
decoy-187;CC[N](CC)(CC)CC
decoy-188;NC(=O)N1c2ccccc2C=Cc2c1cccc2
decoy-189;CCc1c(Br)c(Br)c(c(c1Br)Br)Br
decoy-190;C1CCC(CC1)OP(OC1CCCCC1)OC1CCCCC1
decoy-191;CCCCCCCCCCCCCCCCCCCCCCC
decoy-192;Brc1ccc2c(c1)c1cc(Br)ccc1[nH]2
decoy-193;[O]C(=O)[C@@H](Cc1cc(I)c(c(c1)I)Oc1ccc(cc1)O)[NH3]
decoy-194;[NH3]CCc1c[nH]c2c1cc(O)cc2
decoy-195;CCCCOCCOCCOCc1cc2OCOc2cc1CCC
decoy-196;Cc1cccc(c1)OP(=O)(Oc1ccccc1)Oc1ccccc1
decoy-197;O=C1C(=C/C(=C(\c2ccccc2S(=O)(=O)[O])/c2cc(Br)c(c(c2)Br)O)/C=C1Br)Br
decoy-198;Brc1cc(Br)c(c(c1)c1ccccc1)O
decoy-199;C[NH]([C@H](CN1c2ccccc2Sc2c1cccc2)C)C
decoy-200;CCOC(=O)[C@@H]([NH2][C@H](C(=O)N1[C@H]2CCCC[C@@H]2C[C@H]1C(=O)[O])C)CCc1ccccc1
decoy-201;CCCC[N](CCCC)(CCCC)CCCC
decoy-202;ICC(=O)NCCCNC(=O)[C@@H]1CC([NH](C1(C)C)O)(C)C
decoy-203;CCOC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C)C(=O)COC(=O)CC
decoy-204;[NH3][C@H](c1ccccc1)C(=O)N[C@H]1[C@@H]2CCC(=C(N2C1=O)C(=O)[O])Cl
decoy-205;c1ccc(cc1)P(c1ccccc1)C#CP(c1ccccc1)c1ccccc1
decoy-206;COc1ccc(cc1O)c1oc2cc(O)cc(c2c(=O)c1O)O
decoy-207;OC[C@H]1O[C@@H](OC2=CCC3=C(C2)CC=CC3)[C@@H]([C@H]([C@H]1O)O)O
decoy-208;CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c1ccc(cc1)O)C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)[O])CSc1nnnn1C
decoy-209;C=CCNC(=S)Nc1cccc(c1)O
decoy-210;OC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C)C
decoy-211;c1ccc(cc1)c1cc(nc(c1)c1ccccc1)c1ccccc1
decoy-212;C[C@@H]1CC[C@]2([C@@H]([C@H]1C)C1=CC[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C
decoy-213;CCCCCCCCCCCCCCCCCCP(=O)(O)O
decoy-214;IC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N
decoy-215;Fc1cc2c(cc1N1CC[NH2]CC1)n(cc(c2=O)C(=O)[O])C1CC1
decoy-216;Fc1ccc(cc1)Cn1c2=NCCn2c(=O)c2c1cccc2
decoy-217;OC[C@@]12CC[C@H]([C@@H]2[C@@H]2[C@](CC1)(C)[C@]1(C)CC[C@@H]3[C@]([C@H]1CC2)(C)CC[C@@H](C3(C)C)O)C(=C)C
decoy-218;Brc1ccc(c(c1)Br)Br
decoy-219;[NH]C(=[NH2])c1ccc(cc1)c1cc2c([nH]1)cc(cc2)C(=[NH2])[NH]
decoy-220;Fc1c(c2c(F)c(F)c(c(c2F)F)N)c(F)c(c(c1F)N)F
decoy-221;c1ccc(cc1)P(CCP(c1ccccc1)c1ccccc1)CCP(c1ccccc1)c1ccccc1
decoy-222;C[C@H](P(c1ccccc1)c1ccccc1)[C@@H](P(c1ccccc1)c1ccccc1)C
decoy-223;CP(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
decoy-224;Br[C@H]([C@@H](C(=O)[O])Br)c1ccccc1
decoy-225;OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O
decoy-226;FC(C(C([C@]1(F)OC(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)(C(F)(F)F)F
decoy-227;BrC[C@]12CC[C@@H]([C@@]2(C)CBr)[C@H](C1=O)Br
decoy-228;CCCCCCCCCCCCCCCCOc1ccc(cc1)C(=O)[O]
decoy-229;CCCCCCCCCCCC[C@@H](C(=O)[O])Br
decoy-230;O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C
decoy-231;COc1c(Br)cc(cc1C(=O)[O])Br
decoy-232;Cc1ccc(cc1)S(=O)(=O)NN=C(Cc1ccccc1)Cc1ccccc1
decoy-233;O=C([C@@H](C1=CCC=CC1)[NH3])N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)[O])C
decoy-234;COc1cc(ccc1N=[N])c1ccc(c(c1)OC)N=[N]
decoy-235;C[NH]1CCC(CC1)OC(c1ccccc1)c1ccccc1
decoy-236;OCC(=O)[C@@]1(O)[C@H](O)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F
decoy-237;CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[CH][C]2[C@]1(C)CCC(=O)C2)C)C
decoy-238;Oc1c(C)c(Br)c(c(c1Br)Br)Br
decoy-239;COc1cc(/C=N/N=C/c2ccc(c(c2)OC)O)ccc1O
decoy-240;CC(=O)OCC(CCn1cnc2c1nc(N)nc2)COC(=O)C
decoy-241;C[C@H](C[NH](CC[NH](C[C@H](O)C)C[C@H](O)C)CC[NH](C[C@H](O)C)C[C@H](O)C)O
decoy-242;O=C(Oc1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl)OC(C)(C)C
decoy-243;O=C1C(=C(Br)C(=O)C(=C1Br)C(C)C)C
decoy-244;S=C=Nc1ccc(c(c1)S(=O)(=O)[O])/C=C/c1ccc(cc1S(=O)(=O)[O])NC(=O)C
decoy-245;c1ccc(cc1)c1nc(nnc1c1ccccc1)c1ccccn1
decoy-246;[O]C(=O)C1=CC(=C(c2ccc(c(c2)C(=O)[O])O)c2ccc(c(c2)C(=O)[O])O)C=CC1=O
decoy-247;OC[C@H]1O[C@@H](Oc2cc(/C=C/c3ccc(c(c3)O)OC)cc(c2)O)[C@@H]([C@H]([C@@H]1O)O)O
decoy-248;Br[C@H]([C@@H](c1ccccc1)Br)c1ccccc1
decoy-249;CC[C@]1(NC(=O)N(C1=O)C)c1ccccc1
decoy-250;CC1=C/C(=C(/c2c(Cl)ccc(c2Cl)S(=O)(=O)[O])\c2cc(C)c(c(c2)C(=O)[O])O)/C=C(C1=O)C(=O)[O]
decoy-251;CC(=O)Nc1c(I)cc(c(c1I)C(=O)[O])I
decoy-252;[O]C(=O)C[NH](CC[NH](CC(=O)[O])CC(=O)[O])CC[NH](CC(=O)[O])CC[NH](CC(=O)[O])CC(=O)[O]
decoy-253;C(CCP(c1ccccc1)c1ccccc1)CCCP(c1ccccc1)c1ccccc1
decoy-254;CO/N=C(/c1csc(n1)N)\C(=O)N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)[O])COC(=O)C
decoy-255;c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1ccccc1
decoy-256;Ic1ccc(cc1)c1ccc(cc1)I
decoy-257;CCn1c([N]/N=c/2\sc3c(n2CC)ccc(c3)S(=O)(=O)O)sc2c1ccc(c2)S(=O)(=O)O
decoy-258;Clc1ccc(c(c1)Cl)[C@]1(OC[C@@H](O1)COc1ccc(cc1)N1CC[NH](CC1)C(C)C)Cn1cncn1
decoy-259;[O]C(=O)C[NH](CC[NH](CC(=O)[O])CC(=O)[O])CC[NH](CC(=O)[O])CC(=O)[O]
decoy-260;CCCCCCCCc1ccc(cc1)/C(=C/c1ccc(cc1)OCC)/Cl
decoy-261;BrC(C1=NC2=C(C[CH]1)CC=CC2)(Br)Br
decoy-262;BrCCCCCCCCCCBr
decoy-263;CC[NH](CC(=O)Nc1c(C)cccc1C)CC
decoy-264;CCCC[C@H](COP(=O)(OC[C@@H](CCCC)CC)OC[C@@H](CCCC)CC)CC
decoy-265;Brc1cc(Br)c(c(c1)Br)N
decoy-266;Oc1ccc(c2c1C(=O)c1cc(Cl)c(cc1C2=O)Cl)O
decoy-267;CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)[O]
decoy-268;FC(c1cccc(c1)Cc1cccc(c1)C(F)(F)F)(F)F
decoy-269;O=C1CC[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2[C@@H](O)C[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C
decoy-270;COc1ccc(cc1O)c1cc(=O)c2c(o1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O
decoy-271;O[C@@H]1[C@@H](CO[P@@](=O)(O[P@@](=O)(OP(=O)([O])[O])O)O)O[C@H]([C@@H]1O)n1cnc2c1nc[nH]c2=O
decoy-272;CCCCCC[C@]1(CCCCCCCCCCC(=O)[O])OCC([NH]1O)(C)C
decoy-273;c1ccc(cc1)c1nc(nc(n1)c1ccccc1)c1ccccc1
decoy-274;c1ccc(cc1)P(CCP(c1ccccc1)c1ccccc1)CCP(c1ccccc1)CCP(c1ccccc1)c1ccccc1
decoy-275;Br[C@]1(c2ccccc2)C(=C(C(=C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1
decoy-276;CC[C@@H](C(C)C)/C=C/[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C
decoy-277;C[C@@H]([C@@H](Cc1ccc(c(c1)O)O)C)Cc1ccc(c(c1)O)O
decoy-278;Oc1ccc(cc1)C(C(c1ccc(cc1)O)c1ccc(cc1)O)c1ccc(cc1)O
decoy-279;OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)[C@@H]([C@H]([C@@H]1O)O)O
decoy-280;O=S1(=O)N[C@H](Cc2ccccc2)Nc2c1cc(c(c2)C(F)(F)F)S(=O)(=O)N
decoy-281;CC(Cc1ccc(cc1)[C@@H](C(=O)[O])C)C
decoy-282;S1CCSCCSCCSCCSCCSCC1
decoy-283;CCN1C(=CCC2=C1CC=CC2)/C=C/C=c/1\ccc2c(n1CC)cccc2
decoy-284;c1ccc(cc1)c1cnc(o1)c1ccncc1
decoy-285;CCn1c(/C=C/c2ccc(cc2)N(C)C)sc2c1cccc2
decoy-286;FC(C(C(F)(F)F)(c1ccc(cc1)Oc1ccc(cc1)N)c1ccc(cc1)Oc1ccc(cc1)N)(F)F
decoy-287;BrC(Br)(Br)Br
decoy-288;[O]C(=O)c1cc(I)c(c(c1)I)Oc1cc(I)c(c(c1)I)O
decoy-289;CCCCCCCCCCCCCCCCBr
decoy-290;CC[C@@]1(CCCCCCCCCCCCCCC(=O)[O])OCC([NH]1O)(C)C
decoy-291;CCCCCCCCCCCCCCCCCCCCCC
decoy-292;Brc1ccc(cc1)c1ccc(cc1)Br
decoy-293;O=C1C(=C/C(=C/c2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C)/C=C1C(C)(C)C)C(C)(C)C
decoy-294;CCCCCCCCCCCCc1cccc(c1)S(=O)(=O)[O]
decoy-295;O=C(N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)[O])CN1C=CCC=C1)Cc1cccs1
decoy-296;Nc1ccc(cc1N)c1ccc(c(c1)N)N
decoy-297;Brc1ccc(cc1)[C@@H]1CN2C(=N1)SCC2
decoy-298;Fc1ccc(c(c1)F)c1ccc(c(c1)C(=O)[O])O
decoy-299;[NH3]CCC[NH2]CCCC[NH2]CCC[NH3]
decoy-300;c1ccc(cc1)OP(Oc1ccccc1)Oc1ccccc1
decoy-301;COc1cc(ccc1OC)c1oc2c(O)c(OC)cc(c2c(=O)c1OC)O
decoy-302;CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O]
decoy-303;CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C)C
decoy-304;O=C(c1cccc(c1)C(F)(F)F)c1ccc(cc1)C(F)(F)F
decoy-305;C[NH](CCOC(c1ccccc1)c1ccccc1)C
decoy-306;Oc1ccccc1/C=N/c1ccccc1/N=C/c1ccccc1O
decoy-307;c1ccc(cc1)c1ccc(cc1)/C=C/c1ccc(cc1)c1ccccc1
decoy-308;[O]C(=O)c1ccccc1Nc1cccc(c1C)C
decoy-309;FC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F
decoy-310;CCCC[C@H](COP(OC[C@@H](CCCC)CC)[O])CC
decoy-311;CCCCCCCCCCCCCCCC[C@H]([C@](C(=O)[O])(CC(=O)[O])O)C(=O)[O]
decoy-312;ICCCCCI
decoy-313;COc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)OC
decoy-314;CCn1cc(C(=O)[O])c(=O)c2c1cc(N1CC[NH2]CC1)c(c2)F
decoy-315;O=C(Nc1ccc(c(c1)Cl)Cl)Nc1ccc(cc1)Cl
decoy-316;[O]C(=O)[C@H](c1ccccc1O)[NH2]CC[NH2][C@H](c1ccccc1O)C(=O)[O]
decoy-317;COc1cc(Cc2cnc(nc2N)N)cc(c1OC)OC
decoy-318;O[C@@H]1[C@H](O)[C@H](O[C@H]1n1ccc(nc1=O)N)COP(=O)(O)O
decoy-319;c1ccc(cc1)CP(Cc1ccccc1)Cc1ccccc1
decoy-320;COc1cc(NC(=O)c2ccccc2)c(cc1N=[N])C
decoy-321;CCCCCCCCCCCCC/C=C\CCCCCCCC
decoy-322;BrCCC(c1ccccc1)(c1ccccc1)C#N
decoy-323;CCCCCCCCCCCCCCCC(=O)c1ccccc1
decoy-324;Oc1cc(O)c2c(c1)oc(c(c2=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O)c1ccc(c(c1)O)O
decoy-325;Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1cc(O)c(c(c1)O)O
decoy-326;Clc1ccc2c(c1)C(=NCC(=S)N2CC(F)(F)F)c1ccccc1F
decoy-327;[NH3]CCc1ccc(c(c1)OCc1ccccc1)OCc1ccccc1
decoy-328;CC(=O)OCC(=O)[C@@]12OC3(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1CCC1=CC(=O)C=C[C@]21C)F)CCCC3
decoy-329;Fc1c(c2c(F)c(F)c(c(c2F)F)C)c(F)c(c(c1F)C)F
decoy-330;[NH3]CC[C@@H](C(=O)N[C@H]1C[C@@H]([NH3])[C@@H]([C@H]([C@@H]1O[C@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)[NH3])O)O)O[C@H]1O[C@H](C[NH3])[C@H]([C@@H]([C@H]1O)O)O)O
decoy-331;[NH3][C@H](C(=O)[O])CSC(c1ccccc1)(c1ccccc1)c1ccccc1
decoy-332;C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)OC
decoy-333;O=C([C@H](NC(=O)[C@H](NC(=O)[C@H]([NH3])C)C)C)N[C@@H](C(=O)[O])C
decoy-334;CO/N=C(/c1csc(n1)N)\C(=O)N[C@@H]1C(=O)N2[C@@H]1SC[C]([C]2C(=O)[O])C[N]1(C)CCCC1
decoy-335;OC[C@H]1O[C@@H](Oc2cc(O)cc(c2C(=O)CCc2ccc(cc2)O)O)[C@@H]([C@H]([C@@H]1O)O)O
decoy-336;CN(c1ccc(cc1)/C=C/C1=CCC=CN1C)C
