target,ligand,QAS,type,ASVal
4tmn,decoy-449,0,0,-4.22365
4tmn,decoy-45,0,0,-9.43172
4tmn,decoy-450,0,0,-9.86576
4tmn,decoy-481,0,0,-3.86888
4tmn,decoy-482,0,0,-6.43949
4tmn,decoy-49,0,0,-7.90058
4tmn,decoy-490,0,0,-9.5677
4tmn,decoy-495,0,0,-7.93254
4tmn,decoy-512,0,0,-9.54376
4tmn,decoy-514,0,0,-9.01731
4tmn,decoy-538,0,0,-5.92562
4tmn,decoy-542,0,0,-6.89072
4tmn,decoy-545,0,0,-6.44393
4tmn,decoy-547,0,0,-6.90606
4tmn,decoy-57,0,0,-7.14401
4tmn,decoy-572,0,0,-8.80447
4tmn,decoy-576,0,0,-8.71009
4tmn,decoy-587,0,0,-7.74768
4tmn,decoy-589,0,0,-10.8997
4tmn,decoy-591,0,0,-6.07362
4tmn,decoy-608,0,0,-8.03332
4tmn,decoy-612,0,0,-7.06974
4tmn,decoy-617,0,0,-5.66281
4tmn,decoy-623,0,0,-10.0474
4tmn,decoy-626,0,0,-8.47186
4tmn,decoy-668,0,0,-8.7476
4tmn,decoy-671,0,0,-3.02071
4tmn,decoy-678,0,0,-7.41398
4tmn,decoy-68,0,0,-7.13504
4tmn,decoy-684,0,0,-4.73571
4tmn,decoy-697,0,0,-8.43387
4tmn,decoy-702,0,0,-7.75553
4tmn,decoy-716,0,0,-5.94798
4tmn,decoy-724,0,0,-6.05887
4tmn,decoy-725,0,0,-14.4023
4tmn,decoy-726,0,0,-11.094
4tmn,decoy-728,0,0,-6.24435
4tmn,decoy-729,0,0,-8.83425
4tmn,decoy-730,0,0,-11.0999
4tmn,decoy-743,0,0,-7.58318
4tmn,decoy-759,0,0,-6.9948
4tmn,decoy-76,0,0,-6.05056
4tmn,decoy-766,0,0,-8.61836
4tmn,decoy-78,0,0,-4.69407
4tmn,decoy-793,0,0,-11.8262
4tmn,decoy-814,0,0,-6.95263
4tmn,decoy-815,0,0,-9.54172
4tmn,decoy-829,0,0,-5.91076
4tmn,decoy-835,0,0,-8.15512
4tmn,decoy-839,0,0,-6.11787
4tmn,decoy-858,0,0,-9.54457
4tmn,decoy-872,0,0,-8.14728
4tmn,decoy-901,0,0,-9.45937
4tmn,decoy-911,0,0,-6.91047
4tmn,decoy-914,0,0,-11.5136
4tmn,decoy-940,0,0,-9.25595
4tmn,decoy-965,0,0,-3.00831
4tmn,decoy-966,0,0,-8.59653
4tmn,decoy-977,0,0,-7.34173
4tmn,decoy-982,0,0,-9.69235
4tmn,decoy-983,0,0,-7.79741
4tmn,decoy-989,0,0,-5.79579
4tmn,decoy-999,0,0,-6.05622
1b5j,1b5j/active-12,0,1,-15.659
1b5j,1b5j/active-3,0,1,-14.9564
1b5j,decoy-1010,0,0,-11.5928
1b5j,decoy-1014,0,0,-7.74413
1b5j,decoy-1015,0,0,-12.0407
1b5j,decoy-1021,0,0,-9.76288
1b5j,decoy-1022,0,0,-9.79289
1b5j,decoy-103,0,0,-9.24762
1b5j,decoy-1032,0,0,-9.33911
1b5j,decoy-108,0,0,-6.8858
1b5j,decoy-129,0,0,-10.4912
1b5j,decoy-146,0,0,-8.41737
1b5j,decoy-182,0,0,-11.8297
1b5j,decoy-196,0,0,-6.9166
1b5j,decoy-220,0,0,-8.94487
1b5j,decoy-221,0,0,-9.40621
1b5j,decoy-234,0,0,-7.42747
1b5j,decoy-235,0,0,-8.07928
1b5j,decoy-238,0,0,-8.75617
1b5j,decoy-239,0,0,-9.40526
1b5j,decoy-252,0,0,-6.53706
1b5j,decoy-262,0,0,-8.69972
1b5j,decoy-271,0,0,-7.67513
1b5j,decoy-272,0,0,-10.5948
1b5j,decoy-283,0,0,-7.36979
1b5j,decoy-286,0,0,-9.51451
1b5j,decoy-291,0,0,-9.69852
1b5j,decoy-295,0,0,-12.4936
1b5j,decoy-299,0,0,-9.25926
1b5j,decoy-306,0,0,-9.63518
1b5j,decoy-314,0,0,-7.66265
1b5j,decoy-319,0,0,-8.10161
1b5j,decoy-327,0,0,-10.2503
1b5j,decoy-33,0,0,-11.479
1b5j,decoy-339,0,0,-9.80116
1b5j,decoy-350,0,0,-9.68941
1b5j,decoy-359,0,0,-4.00043
1b5j,decoy-361,0,0,-7.44945
1b5j,decoy-383,0,0,0.0753547
1b5j,decoy-389,0,0,-9.13549
1b5j,decoy-397,0,0,-5.57785
1b5j,decoy-412,0,0,-6.65905
1b5j,decoy-419,0,0,-9.92059
1b5j,decoy-439,0,0,12.6755
1b5j,decoy-441,0,0,-10.4514
1b5j,decoy-445,0,0,-9.77888
1b5j,decoy-448,0,0,-7.53743
1b5j,decoy-460,0,0,-6.73042
1b5j,decoy-463,0,0,-9.44116
1b5j,decoy-47,0,0,-7.12807
1b5j,decoy-473,0,0,-7.41119
1b5j,decoy-475,0,0,-10.19
1b5j,decoy-48,0,0,-9.10675
1b5j,decoy-500,0,0,-5.94365
1b5j,decoy-502,0,0,-5.84277
1b5j,decoy-507,0,0,-9.15434
1b5j,decoy-508,0,0,-8.10427
1b5j,decoy-509,0,0,-6.04026
1b5j,decoy-532,0,0,-7.51341
1b5j,decoy-544,0,0,-8.96261
1b5j,decoy-564,0,0,-7.64894
1b5j,decoy-570,0,0,-7.76882
1b5j,decoy-578,0,0,-12.5775
1b5j,decoy-580,0,0,-6.8797
1b5j,decoy-583,0,0,-5.65968
1b5j,decoy-592,0,0,-8.89183
1b5j,decoy-606,0,0,-7.74866
1b5j,decoy-611,0,0,-5.87679
1b5j,decoy-619,0,0,-8.70547
1b5j,decoy-626,0,0,-8.98388
1b5j,decoy-641,0,0,-9.16023
1b5j,decoy-647,0,0,-10.1811
1b5j,decoy-663,0,0,-7.01584
1b5j,decoy-664,0,0,0.296105
1b5j,decoy-665,0,0,-8.43403
1b5j,decoy-671,0,0,-4.84861
1b5j,decoy-687,0,0,-6.56672
1b5j,decoy-69,0,0,-6.45265
1b5j,decoy-690,0,0,-6.50304
1b5j,decoy-695,0,0,-7.99654
1b5j,decoy-7,0,0,-9.5785
1b5j,decoy-70,0,0,-11.4513
1b5j,decoy-718,0,0,-3.6716
1b5j,decoy-725,0,0,64.2863
1b5j,decoy-731,0,0,-8.66574
1b5j,decoy-736,0,0,-4.72874
1b5j,decoy-746,0,0,-8.5764
1b5j,decoy-75,0,0,-7.16648
1b5j,decoy-759,0,0,-9.03359
1b5j,decoy-786,0,0,-7.61312
1b5j,decoy-81,0,0,-7.62732
1b5j,decoy-827,0,0,-5.88001
1b5j,decoy-838,0,0,86.4121
1b5j,decoy-839,0,0,-6.27273
1b5j,decoy-841,0,0,-9.75819
1b5j,decoy-852,0,0,-9.01188
1b5j,decoy-859,0,0,-6.71739
1b5j,decoy-860,0,0,-10.9578
1b5j,decoy-87,0,0,-9.19011
1b5j,decoy-874,0,0,-3.26269
1b5j,decoy-876,0,0,-8.35754
1b5j,decoy-89,0,0,-7.03505
1b5j,decoy-904,0,0,-8.60563
1b5j,decoy-908,0,0,-6.05114
1b5j,decoy-912,0,0,-7.98195
1b5j,decoy-916,0,0,-8.7354
1b5j,decoy-92,0,0,-3.61064
1b5j,decoy-926,0,0,-5.1624
1b5j,decoy-945,0,0,-8.60419
1b5j,decoy-97,0,0,-4.36701
1b5j,decoy-989,0,0,-6.37844
1bxo,decoy-100,0,0,-8.14058
1bxo,decoy-1003,0,0,-6.56978
1bxo,decoy-1005,0,0,-5.44113
1bxo,decoy-1029,0,0,-7.12194
1bxo,decoy-1051,0,0,-4.66115
1bxo,decoy-1053,0,0,-3.93613
1bxo,decoy-108,0,0,-5.62626
1bxo,decoy-110,0,0,-7.5577
1bxo,decoy-123,0,0,-5.4161
1bxo,decoy-124,0,0,-8.34402
1bxo,decoy-130,0,0,-7.43126
1bxo,decoy-132,0,0,-6.6444
1bxo,decoy-133,0,0,-7.79832
1bxo,decoy-135,0,0,-6.55616
1bxo,decoy-140,0,0,-6.44103
1bxo,decoy-171,0,0,-9.24499
1bxo,decoy-174,0,0,-6.08383
1bxo,decoy-186,0,0,-8.60178
1bxo,decoy-187,0,0,-4.23881
1bxo,decoy-188,0,0,-5.45643
1bxo,decoy-194,0,0,-6.79816
1bxo,decoy-200,0,0,-7.80715
1bxo,decoy-205,0,0,-8.53866
1bxo,decoy-214,0,0,-8.11713
1bxo,decoy-231,0,0,-5.3524
1bxo,decoy-245,0,0,-5.72064
1bxo,decoy-254,0,0,-9.50853
1bxo,decoy-255,0,0,-6.50679
1bxo,decoy-262,0,0,-6.42198
1bxo,decoy-269,0,0,-8.19907
1bxo,decoy-274,0,0,-11.3534
1bxo,decoy-278,0,0,-8.32019
1bxo,decoy-306,0,0,-8.5859
1bxo,decoy-311,0,0,-5.22207
1bxo,decoy-318,0,0,-7.49803
1bxo,decoy-332,0,0,-7.89489
1bxo,decoy-333,0,0,-6.53064
1bxo,decoy-356,0,0,-6.25574
1bxo,decoy-385,0,0,-7.36894
1bxo,decoy-39,0,0,-6.05713
1bxo,decoy-431,0,0,-8.53948
1bxo,decoy-434,0,0,-1.29041
1bxo,decoy-435,0,0,-6.39046
1bxo,decoy-436,0,0,-8.66627
1bxo,decoy-44,0,0,-13.0997
1bxo,decoy-461,0,0,-8.14183
1bxo,decoy-47,0,0,-6.77735
1bxo,decoy-477,0,0,-8.32336
1bxo,decoy-491,0,0,-8.24562
1bxo,decoy-509,0,0,0.475088
1bxo,decoy-510,0,0,-6.28047
1bxo,decoy-517,0,0,-9.25873
1bxo,decoy-518,0,0,-6.16796
1bxo,decoy-546,0,0,-8.60135
1bxo,decoy-556,0,0,-7.33927
1bxo,decoy-563,0,0,-6.57593
1bxo,decoy-586,0,0,-4.95059
1bxo,decoy-61,0,0,-10.4374
1bxo,decoy-619,0,0,-7.06769
1bxo,decoy-628,0,0,-1.2663
1bxo,decoy-634,0,0,-6.32532
1bxo,decoy-64,0,0,-2.8841
1bxo,decoy-644,0,0,-8.83162
1bxo,decoy-646,0,0,-9.43486
1bxo,decoy-648,0,0,-8.32049
1bxo,decoy-649,0,0,-5.99218
1bxo,decoy-650,0,0,-5.28615
1bxo,decoy-654,0,0,-0.917251
1bxo,decoy-656,0,0,-7.26038
1bxo,decoy-661,0,0,-3.86637
1bxo,decoy-675,0,0,-10.3342
1bxo,decoy-679,0,0,-7.71984
1bxo,decoy-68,0,0,-7.8494
1bxo,decoy-682,0,0,-6.759
1bxo,decoy-687,0,0,-7.72447
1bxo,decoy-707,0,0,-9.86548
1bxo,decoy-715,0,0,-7.59059
1bxo,decoy-754,0,0,-7.15155
1bxo,decoy-76,0,0,-7.38577
1bxo,decoy-765,0,0,-5.13683
1bxo,decoy-770,0,0,-11.2793
1bxo,decoy-78,0,0,-1.34456
1bxo,decoy-790,0,0,-10.789
1bxo,decoy-794,0,0,-4.91077
1bxo,decoy-80,0,0,-4.73093
1bxo,decoy-809,0,0,-7.65111
1bxo,decoy-812,0,0,-6.97365
1bxo,decoy-822,0,0,-6.79748
1bxo,decoy-825,0,0,-10.3175
1bxo,decoy-847,0,0,-4.951
1bxo,decoy-85,0,0,-7.80754
1bxo,decoy-859,0,0,-4.13267
1bxo,decoy-871,0,0,-6.85559
1bxo,decoy-872,0,0,-8.58659
1bxo,decoy-875,0,0,-8.52198
1bxo,decoy-914,0,0,-11.1241
1bxo,decoy-924,0,0,-8.91181
1bxo,decoy-939,0,0,-5.68294
1bxo,decoy-953,0,0,-9.08332
1bxo,decoy-985,0,0,-4.91501
1bxo,decoy-990,0,0,-8.09466
1c4v,1c4v/active-17,0,1,-14.2136
1c4v,1c4v/active-2,0,1,-11.7615
1c4v,1c4v/active-34,0,1,-12.8247
1c4v,1c4v/active-9,0,1,-14.0967
1c4v,decoy-1017,0,0,-8.54067
1c4v,decoy-1028,0,0,-7.39119
1c4v,decoy-1044,0,0,-7.30513
1c4v,decoy-1049,0,0,-9.66718
1c4v,decoy-1051,0,0,-6.06918
1c4v,decoy-108,0,0,-6.50201
1c4v,decoy-13,0,0,-8.3472
1c4v,decoy-146,0,0,-7.53704
1c4v,decoy-169,0,0,-8.92423
1c4v,decoy-20,0,0,-8.39564
1c4v,decoy-230,0,0,-8.46417
1c4v,decoy-233,0,0,-10.1815
1c4v,decoy-258,0,0,-12.739
1c4v,decoy-259,0,0,-3.63073
1c4v,decoy-28,0,0,-8.42099
1c4v,decoy-300,0,0,-7.04102
1c4v,decoy-310,0,0,-8.4669
1c4v,decoy-318,0,0,-6.41021
1c4v,decoy-327,0,0,-9.9102
1c4v,decoy-346,0,0,-8.07575
1c4v,decoy-354,0,0,-8.79145
1c4v,decoy-356,0,0,-7.46127
1c4v,decoy-358,0,0,-7.73878
1c4v,decoy-367,0,0,-8.18011
1c4v,decoy-401,0,0,-8.81881
1c4v,decoy-404,0,0,-6.28824
1c4v,decoy-416,0,0,-10.9467
1c4v,decoy-44,0,0,-12.1513
1c4v,decoy-453,0,0,-10.419
1c4v,decoy-454,0,0,-8.10702
1c4v,decoy-462,0,0,-7.00896
1c4v,decoy-465,0,0,-8.66951
1c4v,decoy-492,0,0,-11.0966
1c4v,decoy-503,0,0,-4.54347
1c4v,decoy-507,0,0,-8.61875
1c4v,decoy-526,0,0,-9.02786
1c4v,decoy-54,0,0,-8.56037
1c4v,decoy-546,0,0,-9.52689
1c4v,decoy-565,0,0,-6.302
1c4v,decoy-568,0,0,-8.87584
1c4v,decoy-571,0,0,-9.44483
1c4v,decoy-572,0,0,-7.65564
1c4v,decoy-575,0,0,-8.89317
1c4v,decoy-58,0,0,-9.02452
1c4v,decoy-581,0,0,-8.72136
1c4v,decoy-582,0,0,-7.91138
1c4v,decoy-585,0,0,-7.26681
1c4v,decoy-586,0,0,-9.46886
1c4v,decoy-589,0,0,-10.2981
1c4v,decoy-605,0,0,-9.15558
1c4v,decoy-625,0,0,-10.7245
1c4v,decoy-627,0,0,-8.3504
1c4v,decoy-639,0,0,-8.98674
1c4v,decoy-657,0,0,-7.99608
1c4v,decoy-659,0,0,-7.28493
1c4v,decoy-661,0,0,-5.8135
1c4v,decoy-695,0,0,-8.85086
1c4v,decoy-697,0,0,-10.322
1c4v,decoy-702,0,0,-9.16659
1c4v,decoy-714,0,0,-3.69144
1c4v,decoy-73,0,0,-8.68401
1c4v,decoy-74,0,0,-7.4416
1c4v,decoy-75,0,0,-7.06955
1c4v,decoy-755,0,0,-11.7866
1c4v,decoy-76,0,0,-7.64563
1c4v,decoy-764,0,0,-5.05698
1c4v,decoy-777,0,0,-6.18853
1c4v,decoy-778,0,0,-7.9282
1c4v,decoy-779,0,0,-8.37661
1c4v,decoy-783,0,0,-5.40807
1c4v,decoy-805,0,0,-7.11361
1c4v,decoy-838,0,0,-8.97341
1c4v,decoy-84,0,0,-9.9583
1c4v,decoy-840,0,0,-4.53165
1c4v,decoy-849,0,0,-8.32397
1c4v,decoy-859,0,0,-6.34693
1c4v,decoy-864,0,0,-9.812
1c4v,decoy-865,0,0,-11.6868
1c4v,decoy-870,0,0,-7.62614
1c4v,decoy-876,0,0,-10.3631
1c4v,decoy-88,0,0,-4.94937
1c4v,decoy-893,0,0,-6.29908
1c4v,decoy-894,0,0,-7.18856
1c4v,decoy-909,0,0,-10.6629
1c4v,decoy-938,0,0,-8.3304
1c4v,decoy-944,0,0,-8.31693
1c4v,decoy-948,0,0,-7.32539
1c4v,decoy-995,0,0,-2.11217
1c4v,decoy-997,0,0,-10.1049
1c84,1c84/active-12,0,1,-9.03984
1c84,1c84/active-16,0,1,-10.0451
1c84,1c84/active-17,0,1,-8.89572
1c84,decoy-10,0,0,-7.05278
1c84,decoy-1022,0,0,-7.08543
1c84,decoy-1028,0,0,-6.64067
1c84,decoy-1033,0,0,-3.68521
1c84,decoy-1051,0,0,-4.26203
1c84,decoy-106,0,0,-7.69269
1c84,decoy-15,0,0,-7.54202
1c84,decoy-152,0,0,-5.47189
1c84,decoy-155,0,0,-6.76891
1c84,decoy-203,0,0,-7.99174
1c84,decoy-208,0,0,-9.28011
1c84,decoy-225,0,0,-6.96606
1c84,decoy-226,0,0,-4.65281
1c84,decoy-246,0,0,-8.1485
1c84,decoy-249,0,0,-4.02253
1c84,decoy-255,0,0,-5.90292
1c84,decoy-256,0,0,-7.62498
1c84,decoy-260,0,0,-7.84488
1c84,decoy-261,0,0,-6.51915
1c84,decoy-262,0,0,-7.21769
1c84,decoy-263,0,0,-4.75152
1c84,decoy-281,0,0,-7.4213
1c84,decoy-286,0,0,-7.04581
1c84,decoy-297,0,0,-7.95765
1c84,decoy-301,0,0,-7.1856
1c84,decoy-302,0,0,-8.61062
1c84,decoy-310,0,0,-6.29023
1c84,decoy-318,0,0,-5.94109
1c84,decoy-330,0,0,-7.06371
1c84,decoy-340,0,0,-6.72097
1c84,decoy-341,0,0,-8.73916
1c84,decoy-343,0,0,-6.80184
1c84,decoy-352,0,0,-5.58062
1c84,decoy-355,0,0,-8.34216
1c84,decoy-393,0,0,-7.31362
1c84,decoy-396,0,0,-5.73698
1c84,decoy-416,0,0,-9.57319
1c84,decoy-422,0,0,-8.01395
1c84,decoy-423,0,0,-6.58639
1c84,decoy-427,0,0,-6.52915
1c84,decoy-445,0,0,-8.28688
1c84,decoy-452,0,0,-6.13131
1c84,decoy-459,0,0,-5.99325
1c84,decoy-460,0,0,-5.8283
1c84,decoy-476,0,0,-11.7847
1c84,decoy-49,0,0,-6.87739
1c84,decoy-498,0,0,-7.14304
1c84,decoy-500,0,0,-5.82882
1c84,decoy-503,0,0,-4.63555
1c84,decoy-506,0,0,-6.68436
1c84,decoy-516,0,0,-9.55527
1c84,decoy-537,0,0,-7.48534
1c84,decoy-539,0,0,-9.03106
1c84,decoy-54,0,0,-8.20479
1c84,decoy-542,0,0,-6.09661
1c84,decoy-544,0,0,-6.09006
1c84,decoy-551,0,0,-7.43915
1c84,decoy-561,0,0,-8.4377
1c84,decoy-586,0,0,-6.90963
1c84,decoy-593,0,0,-6.69383
1c84,decoy-601,0,0,-8.93164
1c84,decoy-604,0,0,-7.13348
1c84,decoy-619,0,0,-6.37336
1c84,decoy-634,0,0,-8.46154
1c84,decoy-640,0,0,-5.7593
1c84,decoy-659,0,0,-5.18562
1c84,decoy-688,0,0,-6.67762
1c84,decoy-697,0,0,-8.41087
1c84,decoy-704,0,0,-3.16983
1c84,decoy-706,0,0,-4.51217
1c84,decoy-727,0,0,-7.05397
1c84,decoy-73,0,0,-7.11865
1c84,decoy-737,0,0,-8.70066
1c84,decoy-748,0,0,-7.67941
1c84,decoy-751,0,0,-6.28717
1c84,decoy-753,0,0,-5.4473
1c84,decoy-765,0,0,-5.9455
1c84,decoy-770,0,0,-3.43286
1c84,decoy-79,0,0,-5.96015
1c84,decoy-802,0,0,-7.60331
1c84,decoy-808,0,0,-7.49448
1c84,decoy-811,0,0,-8.03105
1c84,decoy-813,0,0,-4.44384
1c84,decoy-827,0,0,-4.09634
1c84,decoy-829,0,0,-5.39703
1c84,decoy-833,0,0,-7.94669
1c84,decoy-842,0,0,-6.5128
1c84,decoy-849,0,0,-6.6893
1c84,decoy-850,0,0,-7.9134
1c84,decoy-853,0,0,-7.65056
1c84,decoy-857,0,0,-6.71848
1c84,decoy-868,0,0,-7.02789
1c84,decoy-874,0,0,-5.82966
1c84,decoy-878,0,0,-5.26312
1c84,decoy-891,0,0,-4.98805
1c84,decoy-90,0,0,-7.58794
1c84,decoy-916,0,0,-7.32153
1c84,decoy-926,0,0,-7.85311
1c84,decoy-931,0,0,-8.12861
1c84,decoy-932,0,0,-8.00637
1c84,decoy-946,0,0,-7.77115
1c84,decoy-950,0,0,-6.68678
1c84,decoy-953,0,0,-7.72861
1c84,decoy-968,0,0,-8.61743
1c84,decoy-979,0,0,-7.97009
1c84,decoy-990,0,0,-7.75868
1c84,decoy-999,0,0,-6.03817
1cx2,1cx2/active-18,0,1,-10.8707
1cx2,1cx2/active-19,0,1,-12.3162
1cx2,1cx2/active-41,0,1,-9.6145
1cx2,1cx2/active-47,0,1,-11.9722
1cx2,decoy-10,0,0,-7.26469
1cx2,decoy-1008,0,0,-9.67817
1cx2,decoy-1020,0,0,-8.79113
1cx2,decoy-1021,0,0,-11.0851
1cx2,decoy-1032,0,0,-10.5996
1cx2,decoy-1038,0,0,-8.60569
1cx2,decoy-105,0,0,-7.54422
1cx2,decoy-1064,0,0,-5.28283
1cx2,decoy-1066,0,0,-9.01342
1cx2,decoy-114,0,0,-9.74415
1cx2,decoy-116,0,0,-7.87504
1cx2,decoy-121,0,0,-5.69398
1cx2,decoy-122,0,0,-9.02345
1cx2,decoy-135,0,0,-8.07561
1cx2,decoy-140,0,0,-9.30235
1cx2,decoy-145,0,0,-10.368
1cx2,decoy-146,0,0,-7.96333
1cx2,decoy-16,0,0,-10.2945
1cx2,decoy-169,0,0,-9.58521
1cx2,decoy-173,0,0,-9.89826
1cx2,decoy-174,0,0,-8.2077
1cx2,decoy-176,0,0,-8.2375
1cx2,decoy-186,0,0,-11.0734
1cx2,decoy-189,0,0,-9.84036
1cx2,decoy-207,0,0,-8.98619
1cx2,decoy-217,0,0,-6.2634
1cx2,decoy-22,0,0,-11.3668
1cx2,decoy-222,0,0,-11.127
1cx2,decoy-238,0,0,-9.19914
1cx2,decoy-243,0,0,-8.06732
1cx2,decoy-253,0,0,-11.8352
1cx2,decoy-274,0,0,-11.9895
1cx2,decoy-277,0,0,-10.3348
1cx2,decoy-279,0,0,-7.39542
1cx2,decoy-28,0,0,-9.68051
1cx2,decoy-281,0,0,-7.69161
1cx2,decoy-282,0,0,-6.91058
1cx2,decoy-29,0,0,-5.95972
1cx2,decoy-296,0,0,-7.32371
1cx2,decoy-327,0,0,-10.7068
1cx2,decoy-337,0,0,-8.22659
1cx2,decoy-370,0,0,-7.41349
1cx2,decoy-374,0,0,-9.01532
1cx2,decoy-375,0,0,-6.18796
1cx2,decoy-385,0,0,-8.07244
1cx2,decoy-388,0,0,-8.37839
1cx2,decoy-406,0,0,-9.70899
1cx2,decoy-415,0,0,-11.0821
1cx2,decoy-416,0,0,-11.627
1cx2,decoy-420,0,0,-7.32946
1cx2,decoy-431,0,0,-10.9618
1cx2,decoy-45,0,0,-10.9485
1cx2,decoy-454,0,0,-9.64335
1cx2,decoy-477,0,0,-9.39567
1cx2,decoy-484,0,0,-10.7997
1cx2,decoy-504,0,0,-9.25064
1cx2,decoy-508,0,0,-10.7502
1cx2,decoy-53,0,0,-11.5191
1cx2,decoy-535,0,0,-9.36776
1cx2,decoy-55,0,0,-6.84585
1cx2,decoy-566,0,0,-10.2472
1cx2,decoy-570,0,0,-8.29817
1cx2,decoy-58,0,0,-11.4053
1cx2,decoy-592,0,0,-9.7072
1cx2,decoy-61,0,0,-12.3442
1cx2,decoy-612,0,0,-9.1631
1cx2,decoy-618,0,0,-5.3246
1cx2,decoy-620,0,0,-5.31326
1cx2,decoy-621,0,0,-4.93465
1cx2,decoy-623,0,0,-8.49964
1cx2,decoy-631,0,0,-9.61347
1cx2,decoy-637,0,0,-7.02538
1cx2,decoy-65,0,0,-8.5761
1cx2,decoy-650,0,0,-10.9875
1cx2,decoy-670,0,0,-8.00552
1cx2,decoy-673,0,0,-8.83204
1cx2,decoy-675,0,0,-2.05994
1cx2,decoy-68,0,0,-8.74474
1cx2,decoy-689,0,0,-7.55112
1cx2,decoy-692,0,0,-9.03416
1cx2,decoy-710,0,0,-8.28751
1cx2,decoy-721,0,0,-12.1521
1cx2,decoy-726,0,0,-12.5611
1cx2,decoy-732,0,0,-9.91683
1cx2,decoy-751,0,0,-8.33747
1cx2,decoy-775,0,0,-9.80373
1cx2,decoy-788,0,0,-12.2805
1cx2,decoy-791,0,0,-8.1941
1cx2,decoy-809,0,0,-8.72051
1cx2,decoy-810,0,0,-7.54678
1cx2,decoy-819,0,0,-9.86993
1cx2,decoy-826,0,0,-6.63678
1cx2,decoy-827,0,0,-5.97349
1cx2,decoy-843,0,0,-9.06933
1cx2,decoy-849,0,0,-8.33614
1cx2,decoy-860,0,0,-12.7092
1cx2,decoy-87,0,0,-10.4504
1cx2,decoy-871,0,0,-9.95612
1cx2,decoy-877,0,0,-9.41629
1cx2,decoy-890,0,0,-5.96083
1cx2,decoy-893,0,0,-5.87569
1cx2,decoy-90,0,0,-8.82033
1cx2,decoy-900,0,0,-11.026
1cx2,decoy-920,0,0,-9.16444
1cx2,decoy-925,0,0,-7.0307
1cx2,decoy-94,0,0,-9.0006
1cx2,decoy-945,0,0,-10.3969
1cx2,decoy-952,0,0,-9.41278
1cx2,decoy-967,0,0,-8.76821
1cx2,decoy-981,0,0,-3.87229
1cx2,decoy-984,0,0,-11.2686
1e66,1e66/active-9,0,1,-11.7242
1e66,decoy-1001,0,0,-8.88812
1e66,decoy-1003,0,0,-7.58219
1e66,decoy-101,0,0,-3.38908
1e66,decoy-1014,0,0,-6.90196
1e66,decoy-1036,0,0,-4.88212
1e66,decoy-115,0,0,-10.5382
1e66,decoy-125,0,0,-12.5044
1e66,decoy-126,0,0,-10.577
1e66,decoy-128,0,0,-7.06302
1e66,decoy-136,0,0,-11.4723
1e66,decoy-152,0,0,-5.54092
1e66,decoy-154,0,0,-7.38021
1e66,decoy-157,0,0,-9.27966
1e66,decoy-159,0,0,-8.26089
1e66,decoy-184,0,0,1813.89
1e66,decoy-19,0,0,-8.47941
1e66,decoy-193,0,0,-11.6231
1e66,decoy-200,0,0,-8.76203
1e66,decoy-23,0,0,-8.72679
1e66,decoy-230,0,0,-9.39236
1e66,decoy-238,0,0,-10.2191
1e66,decoy-248,0,0,-8.24737
1e66,decoy-256,0,0,-8.62064
1e66,decoy-26,0,0,-8.85096
1e66,decoy-265,0,0,-8.4012
1e66,decoy-283,0,0,-7.36984
1e66,decoy-324,0,0,-10.6565
1e66,decoy-34,0,0,-1.83653
1e66,decoy-40,0,0,-9.69547
1e66,decoy-415,0,0,-11.771
1e66,decoy-419,0,0,-9.64932
1e66,decoy-435,0,0,-9.18398
1e66,decoy-45,0,0,-9.001
1e66,decoy-454,0,0,-9.04848
1e66,decoy-456,0,0,-9.43725
1e66,decoy-468,0,0,-9.68634
1e66,decoy-471,0,0,-4.80423
1e66,decoy-485,0,0,2.50208
1e66,decoy-487,0,0,-8.67839
1e66,decoy-495,0,0,-6.91948
1e66,decoy-499,0,0,-9.38115
1e66,decoy-505,0,0,-6.30925
1e66,decoy-526,0,0,-6.11745
1e66,decoy-554,0,0,-9.51838
1e66,decoy-555,0,0,-9.83627
1e66,decoy-558,0,0,-14.4843
1e66,decoy-560,0,0,1371.34
1e66,decoy-565,0,0,-6.27804
1e66,decoy-570,0,0,-7.9948
1e66,decoy-571,0,0,22.294
1e66,decoy-584,0,0,-7.76979
1e66,decoy-597,0,0,-11.4824
1e66,decoy-598,0,0,-7.55272
1e66,decoy-603,0,0,-8.26118
1e66,decoy-626,0,0,-9.82495
1e66,decoy-649,0,0,-7.64043
1e66,decoy-669,0,0,-7.78451
1e66,decoy-67,0,0,-8.5048
1e66,decoy-707,0,0,-0.706675
1e66,decoy-728,0,0,-7.03035
1e66,decoy-743,0,0,-9.06169
1e66,decoy-748,0,0,-9.48985
1e66,decoy-75,0,0,-7.68178
1e66,decoy-750,0,0,-9.57259
1e66,decoy-755,0,0,-10.4596
1e66,decoy-761,0,0,-8.73135
1e66,decoy-763,0,0,-6.79757
1e66,decoy-780,0,0,-5.83676
1e66,decoy-781,0,0,-10.3437
1e66,decoy-785,0,0,-8.44445
1e66,decoy-786,0,0,-10.7774
1e66,decoy-787,0,0,-8.49169
1e66,decoy-790,0,0,-10.3237
1e66,decoy-792,0,0,-8.61984
1e66,decoy-809,0,0,73.5763
1e66,decoy-829,0,0,-9.01459
1e66,decoy-83,0,0,-11.7457
1e66,decoy-836,0,0,-9.53525
1e66,decoy-84,0,0,-10.0802
